,acc_phone_x,acc_phone_y,acc_phone_z,gyr_phone_x,gyr_phone_y,gyr_phone_z,labelwalk,labelsit,labelride,labelrun,mag_phone_x,mag_phone_y,mag_phone_z,loc_phone_latitude,loc_phone_longitude,loc_phone_speed
2023-06-09 14:25:55.442269952,-0.06481521606,0.1968406677,9.813742218,,,,0,1,0,0,,,,,,
2023-06-09 14:25:55.622269952,-0.06391708374,0.1802252197,9.826016693,,,,0,1,0,0,,,,,,
2023-06-09 14:25:55.802269952,-0.06331832886,0.1833686829,9.808952179,,,,0,1,0,0,,,,,,
2023-06-09 14:25:56.042269952,-0.04790039063,0.2014810181,9.809550934,,,,0,1,0,0,,,,,,
2023-06-09 14:25:56.222269952,-0.0470022583,0.1935475159,9.81703537,,,,0,1,0,0,,,,,,
2023-06-09 14:25:56.462269952,-0.07125183105,0.1905537415,9.813442841,0.002056344412,-0.0005824582186,0.002202171599,0,1,0,0,-10.39215088,-2.303728104,-36.59592819,,,
2023-06-09 14:25:56.642269952,-0.07035369873,0.192948761,9.819580078,,,,0,1,0,0,,,,,,
2023-06-09 14:25:56.822269952,-0.05508544922,0.1987866211,9.819580078,,,,0,1,0,0,,,,,,
2023-06-09 14:25:57.062269952,-0.07005432129,0.1812730408,9.821076965,0.00151133386,0.0008497424424,-7.193814963e-05,0,1,0,0,-10.21328735,-2.3185215,-36.63474274,,,
2023-06-09 14:25:57.242269952,-0.05074447632,0.1924996948,9.810748444,,,,0,1,0,0,,,,,,
2023-06-09 14:25:57.422269952,-0.05583389282,0.1784289551,9.813293152,,,,0,1,0,0,,,,,,
2023-06-09 14:25:57.662269952,-0.05194198608,0.1896556091,9.819729767,-0.000537405489,-0.00124276313,-0.0003575616283,0,1,0,0,-10.44290161,-2.298774719,-36.91057205,,,
2023-06-09 14:25:57.842269952,-0.05104385376,0.1999841309,9.821825409,0.0003924009507,0.001977341715,-0.002282873029,0,1,0,0,-10.22259521,-2.34705162,-36.70692062,,,
2023-06-09 14:25:58.022269952,-0.05852828979,0.1821711731,9.809251556,,,,0,1,0,0,,,,,,
2023-06-09 14:25:58.262269952,-0.06601272583,0.1977388,9.814191284,-0.003343335818,0.001924938057,0.0004593663616,0,1,0,0,-10.35118103,-2.207630157,-36.67321396,,,
2023-06-09 14:25:58.442269952,-0.06256988525,0.2011816406,9.807155914,-0.0008635492995,0.001067189267,-0.0008945236914,0,1,0,0,-10.29342651,-2.456600189,-36.70378876,,,
2023-06-09 14:25:58.622269952,-0.05164260864,0.2008822632,9.811646576,,,,0,1,0,0,,,,,,
2023-06-09 14:25:58.862269952,-0.05688171387,0.1935475159,9.814790039,-0.0005173700629,0.0009915574919,-0.001713202219,0,1,0,0,-10.2219696,-2.516178131,-36.61715698,,,
2023-06-09 14:25:59.042269952,-0.05224136353,0.1860630798,9.807155914,-0.0001787853544,0.003243714105,-0.002160750795,0,1,0,0,-10.25610352,-2.573328018,-36.44604111,,,
2023-06-09 14:25:59.222269952,-0.05343887329,0.1927990723,9.810598755,,,,0,1,0,0,,,,,,
2023-06-09 14:25:59.462269952,-0.07170089722,0.2037263489,9.811945953,-4.965765402e-05,-0.0002302518114,-0.0008294912986,0,1,0,0,-10.59197998,-2.37622261,-36.99531174,,,
2023-06-09 14:25:59.642269952,-0.05897735596,0.1968406677,9.82167572,0.000415278686,0.002369069029,0.0009055857081,0,1,0,0,-10.58706665,-2.633131027,-36.89840698,,,
2023-06-09 14:25:59.882269952,-0.06092330933,0.2011816406,9.801617432,-0.001538852113,7.175165229e-05,0.001980402973,0,1,0,0,-10.50384521,-2.359525681,-36.81610107,,,
2023-06-09 14:26:00.062269952,-0.05987548828,0.2013313293,9.817334747,0.001781942323,-0.002119493671,-0.001185616362,0,1,0,0,-10.42356873,-2.399858475,-36.91898346,,,
2023-06-09 14:26:00.242269952,-0.05972579956,0.2053729248,9.814340973,4.007905954e-05,0.001385800308,-0.001393726328,0,1,0,0,-10.59783936,-2.634687424,-36.72894669,,,
2023-06-09 14:26:00.482269952,-0.05224136353,0.1936972046,9.814790039,0.0008083086577,-0.0001487275586,0.001070515485,0,1,0,0,-10.40986633,-2.17722702,-36.86421967,,,
2023-06-09 14:26:00.662269952,-0.04849914551,0.1898052979,9.808652802,-6.808846956e-05,0.001251642359,-0.001053106738,0,1,0,0,-10.26998901,-2.407518387,-36.77936172,,,
2023-06-09 14:26:00.842269952,-0.05807922363,0.1935475159,9.817484436,-0.001360811293,0.001446115552,-0.001706626383,0,1,0,0,-10.32699585,-2.409864426,-36.63980484,,,
2023-06-09 14:26:01.082269952,-0.05822891235,0.1874102783,9.812544708,,,,0,1,0,0,,,,,,
2023-06-09 14:26:01.262269952,-0.05822891235,0.1824705505,9.815688171,0.003127534874,-5.496060476e-05,-0.002845522016,0,1,0,0,-10.33650208,-2.171340942,-37.00564957,,,
2023-06-09 14:26:01.442269952,-0.04296066284,0.189206543,9.815239105,-0.000104014005,0.002119441284,-0.001746799331,0,1,0,0,-10.44140625,-2.051166534,-37.05234528,,,
2023-06-09 14:26:01.682269952,-0.05837860107,0.189206543,9.826316071,,,,0,1,0,0,,,,,,
2023-06-09 14:26:01.862269952,-0.06242019653,0.1972897339,9.818083191,0.0009068868821,0.001321607735,0.001148962881,0,1,0,0,-10.40232849,-2.229784012,-37.11566162,,,
2023-06-09 14:26:02.042269952,-0.05194198608,0.2013313293,9.818083191,0.0005998868146,-0.002824311145,0.0004037625622,0,1,0,0,-10.13905334,-2.221916199,-36.81456757,,,
2023-06-09 14:26:02.282269952,-0.0556842041,0.1963916016,9.815987549,,,,0,1,0,0,,,,,,
2023-06-09 14:26:02.462269952,-0.06032455444,0.1862127686,9.816586304,-0.0002498380491,-0.001497193007,-0.0001234530937,0,1,0,0,-10.28207397,-2.399396896,-36.85283279,,,
2023-06-09 14:26:02.642269952,-0.05313949585,0.1998344421,9.828860779,-0.001318320632,0.001111034071,-0.00074600894,0,1,0,0,-10.14241028,-2.470239639,-36.80155182,,,
2023-06-09 14:26:02.882269952,-0.05613327026,0.1924996948,9.813442841,,,,0,1,0,0,,,,,,
2023-06-09 14:26:03.062269952,-0.0505947876,0.1845661926,9.812844086,0.0007154904306,-0.0007013502764,0.002234788146,0,1,0,0,-10.23034668,-2.515295029,-36.77563477,,,
2023-06-09 14:26:03.302269952,-0.05239105225,0.2026785278,9.817334747,,,,0,1,0,0,,,,,,
2023-06-09 14:26:03.482269952,-0.05867797852,0.1945953369,9.806108093,,,,0,1,0,0,,,,52.33359549,4.914324795,-1.0
2023-06-09 14:26:03.662269952,-0.06227050781,0.1884580994,9.823471985,0.002934323158,-0.0008502049604,0.002147483639,0,1,0,0,-10.36738586,-2.401298523,-36.57915497,,,
2023-06-09 14:26:03.902269952,-0.02903961182,0.1948947144,9.794132996,,,,0,1,0,0,,,,,,
2023-06-09 14:26:04.082269952,-0.06122268677,0.2001338196,9.82047821,,,,0,1,0,0,,,,,,
2023-06-09 14:26:04.262269952,-0.05089416504,0.1887574768,9.814790039,,,,0,1,0,0,,,,,,
2023-06-09 14:26:04.502269952,-0.0679586792,0.1926493835,9.813891907,,,,0,1,0,0,,,,,,
2023-06-09 14:26:04.682269952,-0.05852828979,0.192948761,9.820627899,,,,0,1,0,0,,,,,,
2023-06-09 14:26:04.862269952,-0.05658233643,0.1923500061,9.79592926,,,,0,1,0,0,,,,,,
2023-06-09 14:26:05.102269952,-0.04595443726,0.199385376,9.808652802,,,,0,1,0,0,,,,,,
2023-06-09 14:26:05.282269952,-0.03817062378,0.1890568542,9.792187042,,,,0,1,0,0,,,,,,
2023-06-09 14:26:05.462269952,-0.04236190796,0.2043251038,9.809700623,,,,0,1,0,0,,,,,,
2023-06-09 14:26:05.702269952,-0.04475692749,0.1924996948,9.812694397,,,,0,1,0,0,,,,,,
2023-06-09 14:26:05.882269952,-0.03951782227,0.1916015625,9.806856537,,,,0,1,0,0,,,,,,
2023-06-09 14:26:06.062269952,-0.03772155762,0.1818717957,9.831555176,,,,0,1,0,0,,,,,,
2023-06-09 14:26:06.302269952,-0.05313949585,0.1977388,9.80880249,,,,0,1,0,0,,,,,,
2023-06-09 14:26:06.482269952,-0.06676116943,0.2022294617,9.799671478,,,,0,1,0,0,,,,,,
2023-06-09 14:26:06.722269952,-0.05703140259,0.193996582,9.814191284,,,,0,1,0,0,,,,,,
2023-06-09 14:26:06.902269952,-0.07170089722,0.1863624573,9.822124786,,,,0,1,0,0,,,,,,
2023-06-09 14:26:07.082269952,-0.05508544922,0.1878593445,9.809251556,,,,0,1,0,0,,,,,,
2023-06-09 14:26:07.322269952,-0.05448669434,0.1947450256,9.813742218,,,,0,1,0,0,,,,,,
2023-06-09 14:26:07.502269952,-0.06556365967,0.1935475159,9.813592529,,,,0,1,0,0,,,,,,
2023-06-09 14:26:07.682269952,-0.04909790039,0.2044747925,9.818382568,,,,0,1,0,0,,,,,,
2023-06-09 14:26:07.922269952,-0.04984634399,0.1930984497,9.812544708,,,,0,1,0,0,,,,,,
2023-06-09 14:26:08.102269952,-0.06421646118,0.1913021851,9.819580078,,,,0,1,0,0,,,,,,
2023-06-09 14:26:08.282269952,-0.05388793945,0.1883084106,9.818083191,,,,0,1,0,0,,,,,,
2023-06-09 14:26:08.522269952,-0.05149291992,0.1824705505,9.820029144,,,,0,1,0,0,,,,,,
2023-06-09 14:26:08.702269952,-0.05194198608,0.1811233521,9.81464035,,,,0,1,0,0,,,,,,
2023-06-09 14:26:08.882269952,-0.06256988525,0.2002835083,9.808054047,,,,0,1,0,0,,,,,,
2023-06-09 14:26:09.122269952,-0.04550537109,0.2029779053,9.81583786,,,,0,1,0,0,,,,,,
2023-06-09 14:26:09.302269952,-0.04819976807,0.1942959595,9.819131012,,,,0,1,0,0,,,,,,
2023-06-09 14:26:09.482269952,-0.05029541016,0.2029779053,9.817334747,,,,0,1,0,0,,,,,,
2023-06-09 14:26:09.722269952,-0.04790039063,0.1916015625,9.80176712,,,,0,1,0,0,,,,,,
2023-06-09 14:26:09.902269952,-0.04101470947,0.2055226135,9.829010468,,,,0,1,0,0,,,,,,
2023-06-09 14:26:10.082269952,-0.0505947876,0.189206543,9.815688171,,,,0,1,0,0,,,,,,
2023-06-09 14:26:10.322269952,-0.07514373779,0.1919009399,9.824968872,,,,0,1,0,0,,,,,,
2023-06-09 14:26:10.502269952,-0.04954696655,0.1767823792,9.830207977,,,,0,1,0,0,,,,,,
2023-06-09 14:26:10.742269952,-0.0672102356,0.2035766602,9.826465759,,,,0,1,0,0,,,,,,
2023-06-09 14:26:10.922269952,-0.06825805664,0.1803749084,9.81703537,,,,0,1,0,0,,,,,,
2023-06-09 14:26:11.102269952,-0.05523513794,0.1890568542,9.814340973,,,,0,1,0,0,,,,,,
2023-06-09 14:26:11.342269952,-0.05044509888,0.1990859985,9.811646576,,,,0,1,0,0,,,,,,
2023-06-09 14:26:11.522269952,-0.05792953491,0.1922003174,9.82871109,,,,0,1,0,0,,,,,,
2023-06-09 14:26:11.702269952,-0.05688171387,0.1907034302,9.814939728,,,,0,1,0,0,,,,,,
2023-06-09 14:26:11.942269952,-0.05373825073,0.1826202393,9.822274475,,,,0,1,0,0,,,,,,
2023-06-09 14:26:12.122269952,-0.0462538147,0.1866618347,9.806856537,,,,0,1,0,0,,,,,,
2023-06-09 14:26:12.302269952,-0.06092330933,0.1933978271,9.822424164,,,,0,1,0,0,,,,,,
2023-06-09 14:26:12.542269952,-0.05628295898,0.1984872437,9.812844086,-0.0003731012694,4.474911839e-05,-0.001620769966,0,1,0,0,-10.1885376,-2.663127899,-36.41402435,,,
2023-06-09 14:26:12.722269952,-0.04819976807,0.2046244812,9.813293152,,,,0,1,0,0,,,,,,
2023-06-09 14:26:12.902269952,-0.05044509888,0.1948947144,9.818382568,,,,0,1,0,0,,,,,,
2023-06-09 14:26:13.142269952,-0.07394622803,0.203127594,9.805509338,0.00100014091,0.0008504600264,-0.0001008783001,0,1,0,0,-9.967163086,-2.72958374,-36.2876091,,,
2023-06-09 14:26:13.322269952,-0.0672102356,0.1869612122,9.818083191,,,,0,1,0,0,,,,,,
2023-06-09 14:26:13.502269952,-0.05733078003,0.1794767761,9.822723541,,,,0,1,0,0,,,,,,
2023-06-09 14:26:13.742269952,-0.06062393188,0.1842668152,9.81,-0.0005086894962,0.0001970746089,-0.0005922261626,0,1,0,0,-10.28959656,-2.78537941,-36.90379333,,,
2023-06-09 14:26:13.922269952,-0.0715512085,0.2059716797,9.825567627,,,,0,1,0,0,,,,,,
2023-06-09 14:26:14.162269952,-0.03876937866,0.1859133911,9.816286926,0.001585112303,-0.0005298098549,0.00224512117,0,1,0,0,-10.29824829,-2.593179703,-36.77400208,,,
2023-06-09 14:26:14.342269952,-0.05658233643,0.1938468933,9.824519806,0.0007040773635,0.0007095492911,0.000434796093,0,1,0,0,-9.98223877,-2.540077209,-36.71414948,,,
2023-06-09 14:26:14.522269952,-0.04595443726,0.1936972046,9.805509338,,,,0,1,0,0,,,,,,
2023-06-09 14:26:14.762269952,-0.06017486572,0.1947450256,9.812844086,0.0008665880305,7.292209193e-05,-0.0003613765584,0,1,0,0,-10.10948181,-2.650644302,-36.57894897,,,
2023-06-09 14:26:14.942269952,-0.05972579956,0.1922003174,9.816586304,0.001763533335,-2.361135557e-06,0.0008279457688,0,1,0,0,-10.09912109,-2.767360687,-36.4152298,,,
2023-06-09 14:26:15.122269952,-0.06706054688,0.2064207458,9.816137238,,,,0,1,0,0,,,,,,
2023-06-09 14:26:15.362269952,-0.05089416504,0.195643158,9.801617432,-7.742852904e-05,-0.0004837430315,-0.0003476380371,0,1,0,0,-9.789505005,-2.923074722,-36.72212982,,,
2023-06-09 14:26:15.542269952,-0.05358856201,0.1933978271,9.820328522,0.0009318743832,0.0001757268328,-0.001835335745,0,1,0,0,-9.88117981,-2.843711853,-36.76902008,,,
2023-06-09 14:26:15.722269952,-0.05598358154,0.2086660767,9.817334747,0.002037480706,0.00105351815,0.0001489595743,0,1,0,0,-9.862106323,-2.862516403,-36.65452576,,,
2023-06-09 14:26:15.962269952,-0.04370910645,0.1951940918,9.818981323,-0.0009861334693,-0.001698193373,0.0009228385752,0,1,0,0,-9.770523071,-2.690956116,-36.93058014,,,
2023-06-09 14:26:16.142269952,-0.06107299805,0.1927990723,9.817185059,-0.0001327164355,0.0003320882097,-0.002842700109,0,1,0,0,-9.922409058,-2.592971802,-37.01345444,,,
2023-06-09 14:26:16.322269952,-0.05553451538,0.1983375549,9.801916809,-0.001159376698,-0.0005562936421,-0.001677801483,0,1,0,0,-10.20446777,-2.891489029,-36.63737488,,,
2023-06-09 14:26:16.562269952,-0.06167175293,0.1926493835,9.808503113,-0.000511395745,0.000180777628,0.0007383825723,0,1,0,0,-9.983520508,-2.713352203,-36.54773712,,,
2023-06-09 14:26:16.742269952,-0.03532653809,0.1913021851,9.815089417,-0.0001202879939,-0.001417517895,0.00118298782,0,1,0,0,-10.02536011,-2.902297974,-36.7271843,,,
2023-06-09 14:26:16.922269952,-0.04640350342,0.1972897339,9.812245331,0.000846859999,0.001703739166,-0.0009066214552,0,1,0,0,-9.955459595,-2.825603485,-36.66876984,,,
2023-06-09 14:26:17.162269952,-0.05313949585,0.185464325,9.812844086,0.00204719766,0.002942144871,0.0002632007236,0,1,0,0,-10.03996277,-2.926364899,-36.42316437,,,
2023-06-09 14:26:17.342269952,-0.05628295898,0.187559967,9.807305603,0.0006902387831,0.002157015027,-0.002762247808,0,1,0,0,-9.94732666,-2.741289139,-36.73878479,,,
2023-06-09 14:26:17.582269952,-0.06481521606,0.1995350647,9.808203735,,,,0,1,0,0,,,,,,
2023-06-09 14:26:17.762269952,-0.05403762817,0.1972897339,9.806108093,0.001171335112,0.0005290571135,-0.002104344778,0,1,0,0,-10.21150208,-2.820022583,-36.39688492,,,
2023-06-09 14:26:17.942269952,-0.05987548828,0.1883084106,9.811796265,0.0008895383216,0.0005054967478,-0.000578568317,0,1,0,0,-9.906082153,-2.928827286,-36.78843689,,,
2023-06-09 14:26:18.182269952,-0.0470022583,0.1872605896,9.803413696,,,,0,1,0,0,,,,,,
2023-06-09 14:26:18.362269952,-0.04445755005,0.1839674377,9.808054047,,,,0,1,0,0,,,,,,
2023-06-09 14:26:18.542269952,-0.04475692749,0.1823208618,9.810149689,-0.000501998933,-0.0006628395058,0.001161903376,0,1,0,0,-10.06062317,-3.072338104,-36.69012451,,,
2023-06-09 14:26:18.782269952,-0.05897735596,0.2044747925,9.821376343,,,,0,1,0,0,,,,,,
2023-06-09 14:26:18.962269952,-0.05538482666,0.1953437805,9.820029144,,,,0,1,0,0,,,,52.33359549,4.914324795,-1.0
2023-06-09 14:26:19.142269952,-0.05224136353,0.1889071655,9.814041595,-0.0008814852918,-0.0009352478664,-0.003364366014,0,1,0,0,-10.07112122,-2.709018707,-36.85449982,,,
2023-06-09 14:26:19.382269952,-0.06346801758,0.1953437805,9.805509338,,,,0,1,0,0,,,,,,
2023-06-09 14:26:19.562269952,-0.05792953491,0.1971400452,9.808203735,,,,0,1,0,0,,,,,,
2023-06-09 14:26:19.742269952,-0.05328918457,0.1916015625,9.815538483,0.0002253915882,0.002267567441,-4.935369361e-05,0,1,0,0,-9.904891968,-2.912258148,-36.47400665,,,
2023-06-09 14:26:19.982269952,-0.06271957397,0.185464325,9.796228638,,,,0,1,0,0,,,,,,
2023-06-09 14:26:20.162269952,-0.05553451538,0.1848655701,9.815538483,,,,0,1,0,0,,,,,,
2023-06-09 14:26:20.342269952,-0.04924758911,0.1987866211,9.815538483,0.00195170159,0.0004895168822,-8.686177898e-05,0,1,0,0,-9.918121338,-2.671178818,-36.79060364,,,
2023-06-09 14:26:20.582269952,-0.0556842041,0.1935475159,9.805958405,,,,0,1,0,0,,,,,,
2023-06-09 14:26:20.762269952,-0.04805007935,0.1947450256,9.811646576,,,,0,1,0,0,,,,,,
2023-06-09 14:26:21.002269952,-0.05763015747,0.1899549866,9.803264008,,,,0,1,0,0,,,,,,
2023-06-09 14:26:21.182269952,-0.05313949585,0.1871109009,9.815089417,,,,0,1,0,0,,,,,,
2023-06-09 14:26:21.362269952,-0.05703140259,0.1968406677,9.823322296,,,,0,1,0,0,,,,,,
2023-06-09 14:26:21.602269952,-0.05089416504,0.1922003174,9.83110611,,,,0,1,0,0,,,,,,
2023-06-09 14:26:21.782269952,-0.06391708374,0.205821991,9.834998016,,,,0,1,0,0,,,,,,
2023-06-09 14:26:21.962269952,-0.07259902954,0.1886077881,9.79712677,,,,0,1,0,0,,,,,,
2023-06-09 14:26:22.202269952,-0.06481521606,0.1953437805,9.828112335,,,,0,1,0,0,,,,,,
2023-06-09 14:26:22.382269952,-0.05882766724,0.1881587219,9.817933502,,,,0,1,0,0,,,,,,
2023-06-09 14:26:22.562269952,-0.05583389282,0.169896698,9.804311829,,,,0,1,0,0,,,,,,
2023-06-09 14:26:22.802269952,-0.07484436035,0.1851649475,9.812095642,,,,0,1,0,0,,,,,,
2023-06-09 14:26:22.982269952,-0.05837860107,0.1836680603,9.791588287,,,,0,1,0,0,,,,,,
2023-06-09 14:26:23.162269952,-0.05239105225,0.1974394226,9.815388794,,,,0,1,0,0,,,,,,
2023-06-09 14:26:23.402269952,-0.02439926147,0.1788780212,9.822424164,,,,0,1,0,0,,,,,,
2023-06-09 14:26:23.582269952,-0.05703140259,0.2032772827,9.820927277,,,,0,1,0,0,,,,,,
2023-06-09 14:26:23.762269952,-0.05658233643,0.1920506287,9.82287323,,,,0,1,0,0,,,,,,
2023-06-09 14:26:24.002269952,-0.06706054688,0.1889071655,9.813293152,,,,0,1,0,0,,,,,,
2023-06-09 14:26:24.182269952,-0.05358856201,0.1957928467,9.813891907,,,,0,1,0,0,,,,,,
2023-06-09 14:26:24.362269952,-0.04805007935,0.1944456482,9.812245331,,,,0,1,0,0,,,,,,
2023-06-09 14:26:24.602269952,-0.060025177,0.2046244812,9.81,,,,0,1,0,0,,,,,,
2023-06-09 14:26:24.782269952,-0.05478607178,0.2023791504,9.805808716,,,,0,1,0,0,,,,,,
2023-06-09 14:26:25.022269952,-0.05987548828,0.2076182556,9.81823288,,,,0,1,0,0,,,,,,
2023-06-09 14:26:25.202269952,-0.05284011841,0.2011816406,9.808952179,,,,0,1,0,0,,,,,,
2023-06-09 14:26:25.382269952,-0.05553451538,0.2013313293,9.826615448,,,,0,1,0,0,,,,,,
2023-06-09 14:26:25.622269952,-0.05598358154,0.1826202393,9.801916809,,,,0,1,0,0,,,,,,
2023-06-09 14:26:25.802269952,-0.06466552734,0.2056723022,9.837842102,,,,0,1,0,0,,,,,,
2023-06-09 14:26:25.982269952,-0.0628692627,0.1857637024,9.818831635,,,,0,1,0,0,,,,,,
2023-06-09 14:26:26.222269952,-0.05852828979,0.192948761,9.816586304,,,,0,1,0,0,,,,,,
2023-06-09 14:26:26.402269952,-0.06376739502,0.1971400452,9.823022919,,,,0,1,0,0,,,,,,
2023-06-09 14:26:26.582269952,-0.05748046875,0.1877096558,9.810598755,,,,0,1,0,0,,,,,,
2023-06-09 14:26:26.822269952,-0.05882766724,0.1935475159,9.811646576,,,,0,1,0,0,,,,,,
2023-06-09 14:26:27.002269952,-0.04939727783,0.1811233521,9.805509338,,,,0,1,0,0,,,,,,
2023-06-09 14:26:27.182269952,-0.05852828979,0.1908531189,9.81703537,,,,0,1,0,0,,,,,,
2023-06-09 14:26:27.422269952,-0.06541397095,0.2005828857,9.817334747,,,,0,1,0,0,,,,,,
2023-06-09 14:26:27.602269952,-0.05643264771,0.1926493835,9.818681946,,,,0,1,0,0,,,,,,
2023-06-09 14:26:27.782269952,-0.06032455444,0.1922003174,9.81823288,,,,0,1,0,0,,,,,,
2023-06-09 14:26:28.022269952,-0.05284011841,0.1842668152,9.808652802,,,,0,1,0,0,,,,,,
2023-06-09 14:26:28.202269952,-0.06122268677,0.1969903564,9.830507355,,,,0,1,0,0,,,,,,
2023-06-09 14:26:28.442269952,-0.05373825073,0.190254364,9.797875214,-0.0005536003155,-0.000382197788,2.942536958e-05,0,1,0,0,-10.01618958,-2.692111969,-36.75051498,,,
2023-06-09 14:26:28.622269952,-0.04475692749,0.1965412903,9.815239105,,,,0,1,0,0,,,,,,
2023-06-09 14:26:28.802269952,-0.05119354248,0.1986369324,9.816885681,,,,0,1,0,0,,,,,,
2023-06-09 14:26:29.042269952,-0.04834945679,0.1856140137,9.823022919,-0.0001212131465,-3.96927353e-05,-0.002274797298,0,1,0,0,-10.0372467,-2.578788757,-36.77192307,,,
2023-06-09 14:26:29.222269952,-0.04505630493,0.1944456482,9.788295135,,,,0,1,0,0,,,,,,
2023-06-09 14:26:29.402269952,-0.04939727783,0.2017803955,9.802365875,,,,0,1,0,0,,,,,,
2023-06-09 14:26:29.642269952,-0.05553451538,0.1933978271,9.822424164,0.000730557309,2.839695662e-05,-0.0008355915779,0,1,0,0,-9.918167114,-2.866138458,-36.60554886,,,
2023-06-09 14:26:29.822269952,-0.05837860107,0.1977388,9.801318054,,,,0,1,0,0,,,,,,
2023-06-09 14:26:30.002269952,-0.05388793945,0.1899549866,9.804461517,,,,0,1,0,0,,,,,,
2023-06-09 14:26:30.242269952,-0.05718109131,0.1830693054,9.807754669,-0.0002229264355,0.0002895765938,0.000621846295,0,1,0,0,-10.09584045,-2.596857071,-36.66933823,,,
2023-06-09 14:26:30.422269952,-0.06167175293,0.1936972046,9.813143463,0.001734671881,0.003107846482,-7.915939204e-05,0,1,0,0,-10.0585022,-2.636901855,-36.65690994,,,
2023-06-09 14:26:30.602269952,-0.05403762817,0.2011816406,9.802665253,,,,0,1,0,0,,,,,,
2023-06-09 14:26:30.842269952,-0.04041595459,0.2119592285,9.822573853,0.0006723651313,-0.00113585277,-0.001440533088,0,1,0,0,-9.995956421,-2.662734985,-36.78048706,,,
2023-06-09 14:26:31.022269952,-0.06601272583,0.1987866211,9.815538483,-0.000959640427,-0.0003175564343,-0.0003456760896,0,1,0,0,-10.20384216,-2.484882355,-36.99531555,,,
2023-06-09 14:26:31.202269952,-0.06331832886,0.190254364,9.81703537,,,,0,1,0,0,,,,,,
2023-06-09 14:26:31.442269952,-0.05029541016,0.2049238586,9.80176712,0.0012218497,-0.00138005754,-0.0001215839293,0,1,0,0,-10.19903564,-2.68583107,-36.93586731,,,
2023-06-09 14:26:31.622269952,-0.05254074097,0.2001338196,9.820178833,0.0006693974137,-0.0009871624643,-0.0007928845007,0,1,0,0,-9.982650757,-2.65199852,-36.61674118,,,
2023-06-09 14:26:31.862269952,-0.05628295898,0.2005828857,9.818981323,-0.00074191764,0.0006561730988,-0.001200119499,0,1,0,0,-10.17520142,-2.734115601,-36.77785873,,,
2023-06-09 14:26:32.042269952,-0.05673202515,0.1910028076,9.816286926,-0.002867381554,0.00224582688,0.001096911496,0,1,0,0,-10.27450562,-2.579523087,-36.69230652,,,
2023-06-09 14:26:32.222269952,-0.05703140259,0.195643158,9.817484436,-0.001118891872,5.441205576e-05,-0.0001535457559,0,1,0,0,-10.16764832,-2.516757965,-36.78115845,,,
2023-06-09 14:26:32.462269952,-0.05179229736,0.2026785278,9.829459534,-0.001602999168,-0.0001754316036,-0.0004136969801,0,1,0,0,-10.21458435,-2.651155472,-36.67961502,,,
2023-06-09 14:26:32.642269952,-0.07424560547,0.1886077881,9.803713074,-0.002075056545,0.001439685468,0.0003031539964,0,1,0,0,-10.22697449,-2.676465988,-36.53794479,,,
2023-06-09 14:26:32.822269952,-0.05403762817,0.1981878662,9.822573853,-0.001333860331,0.0017158431,-0.0005193739198,0,1,0,0,-10.10786438,-2.595149994,-36.34438324,,,
2023-06-09 14:26:33.062269952,-0.05478607178,0.195643158,9.805509338,,,,0,1,0,0,,,,,,
2023-06-09 14:26:33.242269952,-0.06017486572,0.1856140137,9.813742218,-0.001075825305,-0.0003714155173,0.002218676032,0,1,0,0,-10.33583069,-2.507202148,-36.75680542,,,
2023-06-09 14:26:33.422269952,-0.05598358154,0.1907034302,9.807305603,0.0005844471161,-0.00134767883,0.00050808175,0,1,0,0,-10.19219971,-2.624195099,-36.67512512,,,
2023-06-09 14:26:33.662269952,-0.04685256958,0.1953437805,9.824220428,,,,0,1,0,0,,,,,,
2023-06-09 14:26:33.842269952,-0.06167175293,0.1996847534,9.823322296,0.002022961853,0.001308838837,0.001896553091,0,1,0,0,-9.99671936,-2.40945816,-36.36977386,,,
2023-06-09 14:26:34.022269952,-0.07050338745,0.206869812,9.815987549,-0.001836237148,-0.002199169016,-0.0006943829358,0,1,0,0,-10.16877747,-2.608129501,-36.18662643,,,
2023-06-09 14:26:34.262269952,-0.05358856201,0.2080673218,9.81583786,,,,0,1,0,0,,,,,,
2023-06-09 14:26:34.442269952,-0.05583389282,0.1998344421,9.803713074,-0.0005564151215,0.00178111624,4.460907076e-05,0,1,0,0,-10.27818298,-2.537586212,-36.13706589,,,
2023-06-09 14:26:34.622269952,-0.06032455444,0.1960922241,9.814790039,0.001252436545,0.002369432012,-0.0004708670313,0,1,0,0,-10.13813782,-2.483982086,-36.60472107,,,
2023-06-09 14:26:34.862269952,-0.05718109131,0.209564209,9.813293152,,,,0,1,0,0,,,,,,
2023-06-09 14:26:35.042269952,-0.05822891235,0.1919009399,9.81823288,-0.002149037318,-0.0005152993836,0.001581841847,0,1,0,0,-10.09457397,-2.560771942,-36.64728546,,,
2023-06-09 14:26:35.282269952,-0.07110214233,0.2001338196,9.809251556,,,,0,1,0,0,,,,,,
2023-06-09 14:26:35.462269952,-0.0628692627,0.1895059204,9.822573853,,,,0,1,0,0,,,,,,
2023-06-09 14:26:35.642269952,-0.06137237549,0.1922003174,9.807455292,-0.0009302863036,-0.001180862775,0.001101991627,0,1,0,0,-9.987289429,-2.487228394,-36.5387764,,,
